category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,565,134,3.0966997146606445,0.6493172645568848,1162.5279593486546,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.20869565217391306,0.8266200423240662
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,569,133,0.9022879600524902,1.640486240386963,3989.857073777834,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.12244897959183676,0.8085169792175293
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,493,120,0.7232160568237305,1.64467191696167,4977.7655875212795,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19689119170984454,0.8432806134223938
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,343,169,0.9201698303222656,1.6566195487976074,3912.3212708888677,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16535433070866143,0.8178601264953613
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,248,203,1.1771175861358643,1.64467191696167,3058.3180834276345,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1616161616161616,0.8301821947097778
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,188,816,1.2589435577392578,1.64467191696167,2859.5404280591288,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16997167138810199,0.8130456805229187
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,481,170,1.1164181232452393,1.64467191696167,3224.59831584909,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1811320754716981,0.8531799912452698
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,422,183,1.040633201599121,1.64467191696167,3459.4321942332313,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1564245810055866,0.8468210697174072
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,514,147,0.8844325542449951,1.64467191696167,4070.406480088441,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.16909620991253646,0.821171224117279
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,408,121,0.7113304138183594,1.64467191696167,5060.939234519041,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14634146341463414,0.8106144070625305
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,374,150,0.9137418270111084,1.64467191696167,3939.843721257421,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15652173913043477,0.816584587097168
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,375,195,1.1645042896270752,1.6404876708984375,3091.4441724837925,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1878453038674033,0.8246139287948608
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,380,158,0.9526886940002441,1.64467191696167,3778.7789680634937,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.17318435754189943,0.8292990326881409
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,524,143,0.820836067199707,1.64467191696167,4385.772194783603,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1038961038961039,0.7908238172531128
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,401,93,0.5805559158325195,1.64467191696167,6200.953089656464,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09935205183585315,0.7984788417816162
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,520,130,0.8946342468261719,1.64467191696167,4023.990823927717,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.09861932938856015,0.8036539554595947
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,semantic,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,371,181,1.1421632766723633,1.6423072814941406,3151.913630499856,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14388489208633093,0.8298478722572327
