category,domain,length_category,model_family,model,attention,attention_backend,flash_attn_version,chunk_size,overlap,segmentation_method,top_k,embedding_model,query_strategy,num_chunks,context_tokens,latency,gpu_peak_gb,throughput_docs_per_hour,seed,n_samples,model_commit_hash,tokenizer_version,rougeL,bertscore_f1
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,19,2913,1.8469514846801758,0.8299603462219238,1949.1578581574859,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.1509433962264151,0.7980058789253235
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,20,2989,1.324981927871704,1.8262853622436523,2717.01819041609,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14794520547945206,0.7973744869232178
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,2978,1.5352697372436523,1.8262853622436523,2344.8648225576717,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19444444444444442,0.8263993263244629
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,26,2918,1.3362812995910645,1.8262839317321777,2694.043537915026,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14076246334310852,0.8102834224700928
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,31,2875,1.3207976818084717,1.8262825012207031,2725.6256197170055,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15635179153094464,0.8353053331375122
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,3004,1.3173191547393799,1.8262853622436523,2732.8229359211196,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.11176470588235296,0.7935839891433716
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,18,2993,1.3143620491027832,1.8262853622436523,2738.9713530282247,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.10491803278688525,0.8132978677749634
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,25,2896,1.3210320472717285,1.8262839317321777,2725.142064066445,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.15929203539823006,0.8411110043525696
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,24,2926,1.3343744277954102,1.8262839317321777,2697.8934285691826,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.19294117647058823,0.8223357200622559
arxiv_extra_long,arxiv,extra_long,LED,allenai/led-base-16384,default,eager,,1024,0,sentence,3,sentence-transformers/all-MiniLM-L6-v2,first_tokens,20,2999,1.328934907913208,1.8262853622436523,2708.936290681826,42,17,38335783885b338d93791936c54bb4be46bebed9,4.57.1,0.14683544303797466,0.835671067237854
